# profile: max-debug
# arm: right
# session: 2026-08-12_2028
# probe: baseline rest
# started: 2026-08-12T20:32:07
# duration_s: 30.166
# sample_rate_hz: 830
# sample_rate_source: measured
# placement: right forearm; 235mm from elbow; rotated 0 deg
# placement_distance_mm: 235
# placement_rotation_deg: 0
# placement_convention_version: 1
# anatomy_source: MEASURED
# filters: none
# kind: rest
# profile_type: debug
# n_samples: 25038
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-13T03:32:07.716Z
# extra.protocol: rest
# extra.extra_measured_rate_hz: 827.6
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
428,-0.06445,-0.06961,-0.07993
430,-0.06229,-0.00754,-0.00833
431,-0.05756,0.03815,0.07373
432,-0.04837,0.04712,0.12616
433,-0.03949,0.02713,0.12091
434,-0.03641,0.00290,0.06311
436,-0.03806,-0.00558,-0.00912
437,-0.03650,0.00449,-0.04910
438,-0.02432,0.02344,-0.03342
439,-0.00272,0.04083,0.02310
440,0.01761,0.05087,0.08136
442,0.02423,0.04956,0.10840
443,0.01404,0.03354,0.09927
444,-0.00287,0.00552,0.07385
445,-0.01105,-0.02109,0.05496
446,-0.00439,-0.02899,0.04871
448,0.00604,-0.01297,0.04300
449,0.00061,0.01126,0.02237
450,-0.02945,0.01764,-0.01636
451,-0.06894,-0.00644,-0.06021
453,-0.08676,-0.04636,-0.08923
454,-0.06061,-0.07031,-0.09015
455,0.00317,-0.05658,-0.06433
456,0.07260,-0.01260,-0.02689
457,0.11456,0.03052,0.00198
459,0.11923,0.04416,0.00821
460,0.10452,0.02563,-0.00803
461,0.09760,0.00012,-0.03232
462,0.10992,-0.00095,-0.04498
463,0.12747,0.03403,-0.03400
465,0.12347,0.08719,-0.00272
466,0.08301,0.12653,0.03345
467,0.01883,0.13187,0.05756
468,-0.03592,0.10925,0.06049
469,-0.05316,0.08075,0.04230
471,-0.03305,0.06180,0.00848
472,-0.00473,0.04871,-0.03244
473,-0.00330,0.02908,-0.06747
474,-0.04175,0.00195,-0.07990
475,-0.10056,-0.01535,-0.05762
477,-0.14236,-0.00375,-0.00531
478,-0.13794,0.03552,0.05212
479,-0.08463,0.07690,0.08286
480,-0.00638,0.09131,0.07080
481,0.06027,0.07053,0.02884
483,0.08536,0.03223,-0.01065
484,0.06085,0.00128,-0.02100
485,0.00549,-0.01160,-0.00171
486,-0.04587,-0.01440,0.02377
487,-0.06473,-0.02026,0.02921
489,-0.04825,-0.03299,0.00723
490,-0.01892,-0.04541,-0.02686
491,-0.00302,-0.04901,-0.04932
492,-0.00705,-0.04184,-0.04663
493,-0.01447,-0.02808,-0.02319
495,-0.00504,-0.01254,0.00583
496,0.02371,0.00201,0.02682
497,0.05508,0.01328,0.03510
498,0.07190,0.01724,0.03271
500,0.07321,0.01013,0.02203
501,0.07208,-0.00790,0.00253
502,0.07751,-0.03088,-0.02643
503,0.08267,-0.04926,-0.05939
504,0.07220,-0.05402,-0.08307
506,0.04071,-0.04065,-0.08206
