# profile: max-debug
# arm: right
# session: 2026-08-08_2046
# probe: curling pointer finger
# started: 2026-08-08T20:48:07
# duration_s: 27.814
# sample_rate_hz: 840
# placement: RIGHT arm, 1 inch above the wrist bone
# filters: none
# kind: probe
# profile_type: debug
# n_samples: 23364
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-09T03:48:07.021Z
# extra.protocol: reps
# extra.cued_attempts: 5
# extra.extra_measured_rate_hz: 837.1
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
664,-0.19815,-0.20157,-0.15619
665,-0.13379,-0.12180,-0.08856
666,0.00296,0.02225,0.00531
667,0.13675,0.16721,0.08572
669,0.19901,0.24298,0.12357
670,0.17514,0.21732,0.11496
671,0.10486,0.11700,0.07889
672,0.04105,0.00885,0.04224
673,0.00766,-0.04721,0.02316
675,-0.00684,-0.03799,0.02213
676,-0.02289,0.00037,0.02478
677,-0.04245,0.01797,0.01480
678,-0.04813,-0.00531,-0.01123
679,-0.02515,-0.04590,-0.03857
680,0.01880,-0.06436,-0.04712
682,0.05548,-0.04807,-0.03293
683,0.05658,-0.02585,-0.01828
684,0.01422,-0.03836,-0.03442
685,-0.05322,-0.09122,-0.08807
686,-0.11130,-0.14020,-0.14417
688,-0.12769,-0.12762,-0.14804
689,-0.08923,-0.03802,-0.07352
690,-0.01050,0.08185,0.04678
691,0.07150,0.16016,0.14069
692,0.11703,0.16031,0.15302
694,0.10825,0.10760,0.08990
695,0.06195,0.05923,0.01187
696,0.01840,0.04980,-0.01822
697,0.01019,0.06537,0.01416
698,0.03644,0.06628,0.06857
700,0.06445,0.03162,0.08945
701,0.06116,-0.01944,0.05573
702,0.02618,-0.04645,-0.00241
703,-0.00583,-0.02524,-0.03143
704,0.00104,0.03040,-0.00235
705,0.04453,0.07877,0.06250
707,0.08017,0.08130,0.10605
708,0.06088,0.02951,0.08459
709,-0.01498,-0.04840,0.00739
710,-0.09494,-0.10483,-0.06686
711,-0.11478,-0.10297,-0.07709
713,-0.05478,-0.04184,-0.01218
714,0.04193,0.04089,0.07690
715,0.10522,0.09378,0.11801
716,0.09467,0.08908,0.07761
717,0.02774,0.04425,-0.01257
719,-0.04074,0.00726,-0.08487
720,-0.06482,0.01453,-0.09360
721,-0.03918,0.05713,-0.04971
722,0.00488,0.08707,-0.00400
723,0.02966,0.06125,0.00232
725,0.02051,-0.01620,-0.02771
726,-0.00711,-0.09296,-0.05554
727,-0.02563,-0.11349,-0.04773
728,-0.02261,-0.06967,-0.00882
729,-0.01373,-0.00989,0.02328
730,-0.02863,0.00296,0.01349
732,-0.07889,-0.05194,-0.03659
733,-0.13733,-0.13303,-0.08698
734,-0.15152,-0.16983,-0.09146
735,-0.08621,-0.12021,-0.03558
736,0.04095,-0.00317,0.05157
738,0.16425,0.11700,0.12012
739,0.21506,0.17776,0.13623
740,0.17181,0.15814,0.10202
741,0.07355,0.08463,0.04556
742,-0.01196,0.00549,-0.00485
744,-0.03754,-0.04208,-0.03799
745,-0.00388,-0.04984,-0.05557
746,0.05197,-0.03293,-0.05804
747,0.09161,-0.01096,-0.03784
748,0.10254,0.00671,0.01129
750,0.09662,0.02045,0.07968
751,0.08691,0.02786,0.13718
752,0.06750,0.01541,0.14655
753,0.01865,-0.03198,0.08771
754,-0.06616,-0.10931,-0.02347
755,-0.15781,-0.18018,-0.13629
757,-0.20111,-0.19412,-0.18973
758,-0.15540,-0.12494,-0.14871
759,-0.03369,0.00217,-0.02921
760,0.09659,0.12088,0.10715
761,0.15775,0.16785,0.18933
763,0.11743,0.12604,0.18088
764,0.01001,0.03369,0.10062
765,-0.09174,-0.04623,0.00537
766,-0.13058,-0.07101,-0.05118
767,-0.10019,-0.04324,-0.05167
769,-0.03864,-0.00101,-0.01773
770,0.00830,0.01657,0.01578
771,0.02094,0.00055,0.03046
772,0.01166,-0.02405,0.03317
773,0.00418,-0.02478,0.03964
775,0.00803,0.00412,0.05109
776,0.01068,0.03119,0.04788
777,-0.00699,0.01447,0.00833
778,-0.04739,-0.05551,-0.06430
779,-0.08694,-0.13690,-0.13361
780,-0.09128,-0.16397,-0.15253
782,-0.04358,-0.10147,-0.09991
783,0.03830,0.02191,-0.00012
784,0.11166,0.13205,0.09268
785,0.13913,0.16522,0.13242
786,0.11450,0.11407,0.11121
788,0.06339,0.02686,0.05856
789,0.02002,-0.03571,0.01471
790,0.00085,-0.04660,0.00201
791,-0.00253,-0.02484,0.01511
792,-0.00821,-0.00830,0.03308
794,-0.02264,-0.01495,0.03906
795,-0.03415,-0.02786,0.03116
796,-0.02731,-0.01587,0.01846
797,-0.00372,0.02902,0.00854
798,0.01254,0.07468,-0.00122
800,-0.00568,0.07181,-0.01971
801,-0.05988,0.00101,-0.04956
802,-0.11469,-0.09973,-0.07806
803,-0.12012,-0.15698,-0.08356
804,-0.05350,-0.12088,-0.05423
805,0.05453,-0.01071,-0.00354
807,0.13602,0.09555,0.03445
808,0.13562,0.12186,0.02997
809,0.05496,0.05383,-0.01666
810,-0.04709,-0.05304,-0.07101
811,-0.09909,-0.12152,-0.08810
813,-0.07114,-0.11298,-0.04678
814,0.00626,-0.05014,0.03278
815,0.07199,0.01154,0.10272
