# profile: max-debug
# arm: right
# session: 2026-08-08_2046
# probe: Normal movement. using band like a mouse cursor
# started: 2026-08-08T20:49:01
# duration_s: 30.123
# sample_rate_hz: 830
# placement: RIGHT arm, 1 inch above the wrist bone
# filters: none
# kind: distractor
# profile_type: debug
# n_samples: 25002
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-09T03:49:01.486Z
# extra.protocol: distractor
# extra.extra_measured_rate_hz: 818.2
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
573,-0.10284,-0.07578,-0.08685
574,-0.11554,-0.11035,-0.08868
575,-0.08646,-0.09396,-0.05685
577,-0.01492,-0.02222,0.01135
578,0.05844,0.06152,0.08398
579,0.07986,0.09683,0.11316
580,0.03027,0.05753,0.07315
581,-0.05231,-0.02313,-0.01352
583,-0.10037,-0.07904,-0.08746
584,-0.07309,-0.06784,-0.09506
585,0.00897,-0.00607,-0.02945
586,0.08194,0.04803,0.06393
587,0.09378,0.04782,0.12296
589,0.04721,-0.00165,0.11664
590,-0.00684,-0.05151,0.06537
591,-0.01837,-0.05682,0.01633
592,0.01526,-0.01932,-0.00256
593,0.04727,0.01358,-0.00681
595,0.02594,-0.00659,-0.03406
596,-0.05450,-0.08249,-0.09845
597,-0.14340,-0.16412,-0.16699
598,-0.17441,-0.18976,-0.18503
600,-0.12128,-0.13828,-0.12787
601,-0.01944,-0.04645,-0.02841
602,0.06528,0.02301,0.04803
603,0.08994,0.03238,0.05859
604,0.06201,-0.00543,0.01587
606,0.02130,-0.04584,-0.02917
607,-0.00034,-0.05405,-0.03488
608,-0.00140,-0.03107,-0.00125
609,-0.00049,-0.00510,0.03830
610,-0.01050,-0.00195,0.05154
612,-0.02640,-0.02325,0.03372
613,-0.03400,-0.04950,0.00507
614,-0.02612,-0.06094,-0.01212
615,-0.00851,-0.05539,-0.01263
616,0.00714,-0.04770,-0.00867
618,0.01263,-0.05338,-0.01398
619,0.00735,-0.07269,-0.02847
620,-0.00369,-0.09024,-0.03711
621,-0.01294,-0.08997,-0.02420
622,-0.01324,-0.07077,0.00961
624,-0.00131,-0.04703,0.04401
625,0.01971,-0.03345,0.05392
626,0.04077,-0.03067,0.03082
627,0.05231,-0.02692,-0.00906
628,0.05035,-0.01425,-0.03738
630,0.03839,0.00003,-0.03677
631,0.02304,0.00006,-0.01331
632,0.00824,-0.01962,0.01147
633,-0.00638,-0.04428,0.01990
634,-0.02167,-0.05051,0.01114
636,-0.03400,-0.02847,-0.00214
637,-0.03543,0.00778,-0.00729
638,-0.02042,0.03247,-0.00226
639,0.00659,0.02957,0.00476
640,0.03046,0.00333,0.00275
642,0.03491,-0.03021,-0.01410
643,0.01614,-0.05786,-0.04279
644,-0.01135,-0.07458,-0.07224
645,-0.02380,-0.07767,-0.08737
646,-0.00656,-0.06171,-0.07623
648,0.03201,-0.02399,-0.03793
649,0.06412,0.02551,0.01361
650,0.06281,0.06424,0.05576
651,0.02332,0.07202,0.07114
653,-0.03128,0.04855,0.05945
654,-0.06622,0.01584,0.03677
655,-0.06064,0.00046,0.02106
656,-0.02185,0.01215,0.01706
657,0.02283,0.03708,0.01523
659,0.04922,0.05270,0.00510
660,0.05383,0.04825,-0.01065
661,0.05038,0.03232,-0.01758
662,0.05096,0.02084,-0.00598
663,0.05121,0.01874,0.01532
665,0.03555,0.01382,0.02451
666,-0.00311,-0.01010,0.00800
667,-0.05045,-0.05350,-0.02417
668,-0.07956,-0.09396,-0.04568
669,-0.07343,-0.10056,-0.03769
671,-0.03903,-0.05856,-0.00507
672,0.00134,0.01636,0.03006
673,0.03052,0.08710,0.04962
674,0.04721,0.12042,0.05264
675,0.05765,0.10840,0.04871
677,0.06125,0.06976,0.04178
678,0.04941,0.03195,0.02487
679,0.01862,0.01056,-0.00885
680,-0.01837,0.00150,-0.05237
681,-0.03946,-0.00940,-0.08548
683,-0.03259,-0.03006,-0.09085
684,-0.00693,-0.05338,-0.06937
685,0.01624,-0.06204,-0.03949
686,0.02222,-0.04385,-0.02182
687,0.01132,-0.00500,-0.02438
689,-0.01013,0.02866,-0.04083
690,-0.04221,0.02557,-0.06018
691,-0.08920,-0.02975,-0.07553
692,-0.14407,-0.12152,-0.08359
693,-0.17880,-0.20667,-0.07889
695,-0.15781,-0.23895,-0.05331
696,-0.06763,-0.19806,-0.00381
697,0.06378,-0.10297,0.05878
698,0.17886,0.00156,0.11154
700,0.22745,0.07477,0.13412
701,0.19965,0.10297,0.12460
702,0.12851,0.09869,0.10098
703,0.06155,0.08084,0.08499
704,0.02637,0.05786,0.08206
706,0.01770,0.02869,0.07675
707,0.01309,-0.00348,0.04968
708,-0.00146,-0.02408,-0.00037
709,-0.01956,-0.01865,-0.05164
710,-0.02548,0.00836,-0.07828
712,-0.01459,0.02969,-0.07516
713,-0.00153,0.01538,-0.06207
714,-0.00754,-0.03885,-0.06177
715,-0.03842,-0.10208,-0.07385
716,-0.07486,-0.12915,-0.07239
718,-0.08481,-0.09598,-0.03165
719,-0.04947,-0.01947,0.04535
720,0.01932,0.05411,0.12396
721,0.08496,0.08310,0.16406
722,0.11151,0.05936,0.15076
724,0.08914,0.01105,0.10205
725,0.03970,-0.02060,0.05103
726,-0.00165,-0.01282,0.02103
727,-0.01376,0.02225,0.01474
728,-0.00351,0.04901,0.02020
730,0.00479,0.03925,0.02341
731,-0.00613,-0.00183,0.01675
732,-0.03079,-0.03857,0.00082
733,-0.04926,-0.03738,-0.01825
734,-0.05020,-0.00119,-0.03409
736,-0.04419,0.02859,-0.04410
737,-0.05176,0.01019,-0.04984
738,-0.07776,-0.05350,-0.05203
739,-0.09976,-0.10870,-0.04587
740,-0.08591,-0.09503,-0.02350
742,-0.02722,-0.00204,0.01651
743,0.04758,0.11566,0.06210
744,0.09204,0.18152,0.09290
745,0.08032,0.15915,0.09564
746,0.02969,0.07822,0.07635
748,-0.01410,0.00354,0.05621
749,-0.01608,-0.02078,0.05316
750,0.01865,-0.00189,0.06461
751,0.05084,0.01810,0.06815
753,0.04324,0.00415,0.04233
754,-0.00494,-0.04178,-0.00931
755,-0.05655,-0.08572,-0.05438
756,-0.06985,-0.09247,-0.05673
757,-0.03812,-0.05624,-0.01141
759,0.00214,-0.00674,0.04300
760,0.00327,0.01407,0.05273
761,-0.04782,-0.01312,-0.00211
762,-0.11356,-0.06647,-0.08295
763,-0.13556,-0.09830,-0.12027
765,-0.08453,-0.07352,-0.07227
766,0.01425,0.00052,0.03802
767,0.10239,0.07968,0.14182
768,0.13477,0.11905,0.18137
769,0.11002,0.10684,0.15140
771,0.06174,0.06723,0.09109
772,0.02557,0.03281,0.04221
773,0.01367,0.01627,0.01749
774,0.01520,0.00668,0.00433
775,0.01425,-0.01031,-0.00992
777,0.00476,-0.03281,-0.02344
778,-0.00800,-0.04330,-0.02765
779,-0.01587,-0.02814,-0.02286
780,-0.01624,0.00446,-0.02127
781,-0.01498,0.02533,-0.03494
783,-0.02289,0.00531,-0.06314
784,-0.04709,-0.06018,-0.09222
785,-0.08179,-0.14139,-0.10657
786,-0.10580,-0.18896,-0.09933
787,-0.09357,-0.16498,-0.07394
789,-0.03494,-0.07025,-0.03833
790,0.05130,0.05273,0.00146
791,0.12518,0.14493,0.04190
792,0.15137,0.16739,0.07715
793,0.12350,0.12317,0.09543
795,0.06714,0.04987,0.08322
796,0.01868,-0.00931,0.03680
797,-0.00092,-0.03235,-0.02771
798,0.00354,-0.02417,-0.07794
800,0.01297,-0.00299,-0.08444
801,0.01425,0.01700,-0.04218
802,0.01001,0.03171,0.02377
803,0.01086,0.04169,0.07495
804,0.02054,0.04532,0.08646
806,0.02982,0.03885,0.06210
807,0.02588,0.02139,0.02734
808,0.00745,-0.00238,0.00769
809,-0.01062,-0.02536,0.01157
810,-0.00903,-0.04248,0.02927
812,0.01843,-0.05060,0.04547
813,0.05823,-0.04517,0.05179
814,0.08694,-0.02075,0.04947
815,0.08817,0.02237,0.04294
816,0.06216,0.07144,0.03326
818,0.02264,0.10464,0.01819
819,-0.01294,0.10471,-0.00180
820,-0.03192,0.07141,-0.01981
821,-0.03021,0.02200,-0.02615
822,-0.01254,-0.02069,-0.01642
824,0.01105,-0.04037,0.00510
825,0.03180,-0.03186,0.02945
826,0.04706,0.00040,0.04980
